schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0307	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0307	307	ch4::reciprocal_semimajor_axis	foa_ch04_ast_reciprocal_semimajor_axis	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/core/ast_ch4_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_reciprocal_semimajor_axis_state_units_and_branch_contract	reciprocal semimajor axis from state requires explicit position velocity gravitational parameter units conic branch zero energy tolerance infinite semimajor axis and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0308	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0308	308	ch4::semilatus_rectum_from_rv	foa_ch04_ast_semilatus_rectum_from_rv	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/core/ast_ch4_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_semilatus_rectum_from_state_units_and_degeneracy_contract	semilatus rectum from state requires explicit state and gravitational parameter units angular momentum norm definition zero momentum degeneracy conic branch and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0309	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0309	309	ch4::semimajor_axis_from_rv	foa_ch04_ast_semimajor_axis_from_rv	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/core/ast_ch4_core.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts	formula_vault.astrodynamics.elements.semimajor_axis_from_state		equation-batches/a7-astrodynamics-orekit-foundation.tsv	aero-codex-astrodynamics	aero_codex_astrodynamics	elements::compute_semimajor_axis_from_state	aero_codex_astrodynamics::elements::compute_semimajor_axis_from_state	formula-vault/contracts/astrodynamics_elliptic_elements_kepler_foundation_contract.yaml	validation/cards/validation_astrodynamics_time_frame_tle_foundation.yaml	validation/source_registry/source_astrodynamics_time_frame_tle_foundation.yaml	research_required	deduplicated_alias_to_existing_runtime	not_applicable_existing_runtime_and_contract_reused
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0315	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0315	315	ch4::fg_identity	foa_ch04_ast_fg_identity	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/fg/ast_ch4_lagrange_fg.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_lagrange_fg_identity_or_state_composition_helper_not_formula	Lagrange f g identity checking or multi vector state composition is a validation or composition helper rather than a separate bounded formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0316	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0316	316	ch4::lagrange_fg_delta_e	foa_ch04_ast_lagrange_fg_delta_E	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/fg/ast_ch4_lagrange_fg.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_lagrange_fg_anomaly_branch_and_numerical_policy	Lagrange f and g coefficient evaluation requires explicit anomaly definition conic branch direction of flight state units denominator singularity numerical conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0317	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0317	317	ch4::lagrange_fg_delta_f	foa_ch04_ast_lagrange_fg_delta_F	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/fg/ast_ch4_lagrange_fg.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_lagrange_fg_anomaly_branch_and_numerical_policy	Lagrange f and g coefficient evaluation requires explicit anomaly definition conic branch direction of flight state units denominator singularity numerical conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0318	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0318	318	ch4::lagrange_fg_delta_true	foa_ch04_ast_lagrange_fg_delta_true	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/fg/ast_ch4_lagrange_fg.sci	orbit_two_body	high_risk_requires_numerical_policy	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_lagrange_fg_anomaly_branch_and_numerical_policy	Lagrange f and g coefficient evaluation requires explicit anomaly definition conic branch direction of flight state units denominator singularity numerical conditioning and reference oracle policy
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0321	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0321	321	ch4::elliptic_e_to_true	foa_ch04_ast_elliptic_E_to_true	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts	formula_vault.astrodynamics.kepler.true_anomaly_from_eccentric_anomaly		equation-batches/a7-astrodynamics-orekit-foundation.tsv	aero-codex-astrodynamics	aero_codex_astrodynamics	kepler::true_anomaly_from_eccentric_anomaly	aero_codex_astrodynamics::kepler::true_anomaly_from_eccentric_anomaly	formula-vault/contracts/astrodynamics_elliptic_elements_kepler_foundation_contract.yaml	validation/cards/validation_astrodynamics_time_frame_tle_foundation.yaml	validation/source_registry/source_astrodynamics_time_frame_tle_foundation.yaml	research_required	deduplicated_alias_to_existing_runtime	not_applicable_existing_runtime_and_contract_reused
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0322	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0322	322	ch4::elliptic_identities_from_rv	foa_ch04_ast_elliptic_identities_from_rv	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	excluded_composite_orbit_identity_or_summary_algorithm_not_formula	multi output orbit identity or state summary is a composite algorithm rather than a separate bounded formula node
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0323	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0323	323	ch4::elliptic_mean_anomaly	foa_ch04_ast_elliptic_mean_anomaly	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_missing_conic_mean_anomaly_branch_and_units_contract	mean anomaly relation requires explicit conic branch anomaly convention angular units wrap policy eccentricity domain and nonfinite output contract
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0325	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0325	325	ch4::elliptic_tof_between_e	foa_ch04_ast_elliptic_tof_between_E	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_conic_time_of_flight_branch_wrap_direction_and_units_contract	time of flight relation requires explicit conic branch anomaly convention forward or signed direction revolution count gravitational parameter and length units wrap policy domain singularity and oracle validation
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0326	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0326	326	ch4::elliptic_tof_between_true	foa_ch04_ast_elliptic_tof_between_true	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_conic_time_of_flight_branch_wrap_direction_and_units_contract	time of flight relation requires explicit conic branch anomaly convention forward or signed direction revolution count gravitational parameter and length units wrap policy domain singularity and oracle validation
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0327	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0327	327	ch4::elliptic_tof_forward_between_true	foa_ch04_ast_elliptic_tof_forward_between_true	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_conic_time_of_flight_branch_wrap_direction_and_units_contract	time of flight relation requires explicit conic branch anomaly convention forward or signed direction revolution count gravitational parameter and length units wrap policy domain singularity and oracle validation
aerocodex.external_m07_resolution.v1	resolution.external_m07.orbital_geometry_conic_wave4.0328	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0328	328	ch4::elliptic_tof_from_periapsis	foa_ch04_ast_elliptic_tof_from_periapsis	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch04_scilab_astrodynamics/src/time_of_flight/ast_ch4_anomalies_tof.sci	orbit_two_body	medium_risk_requires_contract_review	9A_classical_elements_and_9E_mission_design_contracts											research_required	blocked_until_conic_time_of_flight_branch_wrap_direction_and_units_contract	time of flight relation requires explicit conic branch anomaly convention forward or signed direction revolution count gravitational parameter and length units wrap policy domain singularity and oracle validation
