schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1052	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1052	1052	rb_attitude_quat_derivs_constant_moment	rb_attitude_quat_derivs_constant_moment	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1054	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1054	1054	rb_euler_moment_full	rb_euler_moment_full	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1055	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1055	1055	rb_euler_moment_principal	rb_euler_moment_principal	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1056	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1056	1056	rb_euler_omega_dot_full	rb_euler_omega_dot_full	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1057	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1057	1057	rb_euler_omega_dot_principal	rb_euler_omega_dot_principal	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1058	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1058	1058	rb_gyroscopic_moment	rb_gyroscopic_moment	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1059	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1059	1059	rb_modified_euler_moment	rb_modified_euler_moment	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1063	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1063	1063	rb_spinning_top_quat_derivs	rb_spinning_top_quat_derivs	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1064	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1064	1064	rb_top_gravity_moment_body	rb_top_gravity_moment_body	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
aerocodex.external_m07_resolution.v1	a36_attitude_dynamics_control_policy_row_1065	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_1065	1065	rb_top_min_spin	rb_top_min_spin	source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_dynamics.sci	coordinate_transform_sensitive	high_risk_requires_numerical_policy	10A_attitude_dynamics_and_control_policy											research_required	blocked_until_attitude_dynamics_control_and_integration_policy	Classifier row remains blocked until attitude dynamics, control law, torque/inertia, integration policy, frame orientation, source registry, and independent validation oracles are explicitly approved; no runtime alias or implementation claim is made in A36.
