schema_version	resolution_id	source_artifact_id	classifier_path	source_row_locator	source_row_number	rust_function_alias	scilab_function_alias	source_file_locator	formula_family	risk_tier	recommended_chunk_group	target_formula_id	target_resolution_id	target_batch_manifest	target_package	target_crate_name	target_runtime_symbol	target_runtime_path	target_contract_path	target_validation_card_path	target_source_seed_path	validation_status	disposition	block_reason
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0416	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0416	416	ch5::universal_solve_x	foa_ch05_ast_universal_solve_x	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch05_scilab_astrodynamics/src/universal/ast_ch5_universal.sci	iterative_solver	blocked_until_solver_policy	9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy											research_required	blocked_until_iteration_root_selection_and_equivalence_policy	Classifier row remains blocked until solver iteration limits, root selection, branch handling, convergence failure states, tolerance policy, source registry, and independent equivalence oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0479	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0479	479	ch6::ballistic_target_rotating_iterate	foa_ch06_ast_ballistic_target_rotating_iterate	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch06_scilab_astrodynamics/src/mission/ast_ch6_targeting.sci	iterative_solver	blocked_until_solver_policy	9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy											research_required	blocked_until_iteration_root_selection_and_equivalence_policy	Classifier row remains blocked until solver iteration limits, root selection, branch handling, convergence failure states, tolerance policy, source registry, and independent equivalence oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0497	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0497	497	app_kepler_propagate	foa_app_ast_app_kepler_propagate	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/appendices_scilab_astrodynamics/src/projects/ast_app_predict_kepler_gauss.sci	iterative_solver	blocked_until_solver_policy	9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy											research_required	blocked_until_iteration_root_selection_and_equivalence_policy	Classifier row remains blocked until solver iteration limits, root selection, branch handling, convergence failure states, tolerance policy, source registry, and independent equivalence oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0499	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0499	499	app_lambert_tof_z	foa_app_ast_app_lambert_tof_z	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/appendices_scilab_astrodynamics/src/projects/ast_app_predict_kepler_gauss.sci	iterative_solver	blocked_until_solver_policy	9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy											research_required	blocked_until_iteration_root_selection_and_equivalence_policy	Classifier row remains blocked until solver iteration limits, root selection, branch handling, convergence failure states, tolerance policy, source registry, and independent equivalence oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0500	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0500	500	app_lambert_universal	foa_app_ast_app_lambert_universal	Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/appendices_scilab_astrodynamics/src/projects/ast_app_predict_kepler_gauss.sci	iterative_solver	blocked_until_solver_policy	9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy											research_required	blocked_until_iteration_root_selection_and_equivalence_policy	Classifier row remains blocked until solver iteration limits, root selection, branch handling, convergence failure states, tolerance policy, source registry, and independent equivalence oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0515	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0515	515	astro_mutual_twobody_center_of_mass	astro_mutual_twobody_center_of_mass	source_scilab/curtis_section09_numerical_algorithms/src/astro_mutual_twobody_center_of_mass.sci	iterative_solver	blocked_until_solver_policy	9C_or_10B_generic_numerical_method_policy											research_required	blocked_until_numerical_algorithm_tolerance_and_validation_policy	Classifier row remains blocked until numerical algorithm tolerance policy, step-size or integration-order policy, stability and failure-state semantics, source registry, and independent numerical oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0516	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0516	516	astro_mutual_twobody_rates	astro_mutual_twobody_rates	source_scilab/curtis_section09_numerical_algorithms/src/astro_mutual_twobody_rates.sci	iterative_solver	blocked_until_solver_policy	9C_or_10B_generic_numerical_method_policy											research_required	blocked_until_numerical_algorithm_tolerance_and_validation_policy	Classifier row remains blocked until numerical algorithm tolerance policy, step-size or integration-order policy, stability and failure-state semantics, source registry, and independent numerical oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0517	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0517	517	astro_nbody_center_of_mass	astro_nbody_center_of_mass	source_scilab/curtis_section09_numerical_algorithms/src/astro_nbody_center_of_mass.sci	iterative_solver	blocked_until_solver_policy	9C_or_10B_generic_numerical_method_policy											research_required	blocked_until_numerical_algorithm_tolerance_and_validation_policy	Classifier row remains blocked until numerical algorithm tolerance policy, step-size or integration-order policy, stability and failure-state semantics, source registry, and independent numerical oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0518	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0518	518	astro_nbody_rates	astro_nbody_rates	source_scilab/curtis_section09_numerical_algorithms/src/astro_nbody_rates.sci	iterative_solver	blocked_until_solver_policy	9C_or_10B_generic_numerical_method_policy											research_required	blocked_until_numerical_algorithm_tolerance_and_validation_policy	Classifier row remains blocked until numerical algorithm tolerance policy, step-size or integration-order policy, stability and failure-state semantics, source registry, and independent numerical oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
aerocodex.external_m07_resolution.v1	a29_solver_policy_wave2_row_0520	stage4.m07_rust_port_v14.2026_06_15	docs/source_intake/m07_formula_family_classifier/m07_formula_family_classifier.csv	PORT_STATUS_RELEASE_GATE.csv:row_0520	520	astro_propagate_two_body_rk4	astro_propagate_two_body_rk4	source_scilab/curtis_section09_numerical_algorithms/src/astro_propagate_two_body_rk4.sci	iterative_solver	blocked_until_solver_policy	9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy											research_required	blocked_until_iteration_root_selection_and_equivalence_policy	Classifier row remains blocked until solver iteration limits, root selection, branch handling, convergence failure states, tolerance policy, source registry, and independent equivalence oracles are explicitly approved; no runtime alias or implementation claim is made in A29.
